family,parameters,a,b,c,factorization_c,source_capacities,sink_primes,source_count,sink_count,residual_numerator,residual_denominator,scalar_numerator,scalar_denominator,fragmentation_numerator,fragmentation_denominator,conductor,coarse_ratio_floor,assignment,assigned_packet_products,optimal_capped_reward_product,source_capacity_product
unit_prime_square,p=4051,1,16410600,16410601,4051^2,4051:4051,2;3;5;1013,1,4,1,1,1,1,1,1,123109890,0,2->4051;3->4051;5->4051;1013->4051,4051:30390,4051,4051
unit_prime_square,p=4057,1,16459248,16459249,4057^2,4057:4057,2;3;13;2029,1,4,1,1,1,1,1,1,642068934,0,2->4057;3->4057;13->4057;2029->4057,4057:158262,4057,4057
unit_prime_square,p=4073,1,16589328,16589329,4073^2,4073:4073,2;3;7;97;509,1,5,1,1,1,1,1,1,8446041618,0,2->4073;3->4073;7->4073;97->4073;509->4073,4073:2073666,4073,4073
unit_prime_square,p=4079,1,16638240,16638241,4079^2,4079:4079,2;3;5;17;2039,1,5,1,1,1,1,1,1,4241711310,0,2->4079;3->4079;5->4079;17->4079;2039->4079,4079:1039890,4079,4079
unit_prime_square,p=4091,1,16736280,16736281,4091^2,4091:4091,2;3;5;11;31;409,1,6,1,1,1,1,1,1,17117030370,0,2->4091;3->4091;5->4091;11->4091;31->4091;409->4091,4091:4184070,4091,4091
unit_prime_square,p=4093,1,16752648,16752649,4093^2,4093:4093,2;3;11;23;31;89,1,6,1,1,1,1,1,1,17142147066,0,2->4093;3->4093;11->4093;23->4093;31->4093;89->4093,4093:4188162,4093,4093
unit_prime_square,p=4099,1,16801800,16801801,4099^2,4099:4099,2;3;5;41;683,1,5,1,1,1,1,1,1,3443528910,0,2->4099;3->4099;5->4099;41->4099;683->4099,4099:840090,4099,4099
unit_prime_square,p=4111,1,16900320,16900321,4111^2,4111:4111,2;3;5;137;257,1,5,1,1,1,1,1,1,4342325970,0,2->4111;3->4111;5->4111;137->4111;257->4111,4111:1056270,4111,4111
unit_prime_square,p=4127,1,17032128,17032129,4127^2,4127:4127,2;3;43;2063,1,4,1,1,1,1,1,1,2196612258,0,2->4127;3->4127;43->4127;2063->4127,4127:532254,4127,4127
unit_prime_square,p=4129,1,17048640,17048641,4129^2,4129:4129,2;3;5;7;43;59,1,6,1,1,1,1,1,1,2199807330,0,2->4129;3->4129;5->4129;7->4129;43->4129;59->4129,4129:532770,4129,4129
unit_prime_square,p=4133,1,17081688,17081689,4133^2,4133:4133,2;3;13;53;1033,1,5,1,1,1,1,1,1,17649654126,0,2->4133;3->4133;13->4133;53->4133;1033->4133,4133:4270422,4133,4133
unit_prime_square,p=4139,1,17131320,17131321,4139^2,4139:4139,2;3;5;23;2069,1,5,1,1,1,1,1,1,5908877790,0,2->4139;3->4139;5->4139;23->4139;2069->4139,4139:1427610,4139,4139
unit_prime_square,p=4153,1,17247408,17247409,4153^2,4153:4153,2;3;31;67;173,1,5,1,1,1,1,1,1,8953560678,0,2->4153;3->4153;31->4153;67->4153;173->4153,4153:2155926,4153,4153
unit_prime_square,p=4157,1,17280648,17280649,4157^2,4157:4157,2;3;7;11;1039,1,5,1,1,1,1,1,1,1995434826,0,2->4157;3->4157;7->4157;11->4157;1039->4157,4157:480018,4157,4157
unit_prime_square,p=4159,1,17297280,17297281,4159^2,4159:4159,2;3;5;7;11;13,1,6,1,1,1,1,1,1,124894770,0,2->4159;3->4159;5->4159;7->4159;11->4159;13->4159,4159:30030,4159,4159
unit_prime_square,p=4177,1,17447328,17447329,4177^2,4177:4177,2;3;29;2089,1,4,1,1,1,1,1,1,1518281022,0,2->4177;3->4177;29->4177;2089->4177,4177:363486,4177,4177
unit_prime_square,p=4201,1,17648400,17648401,4201^2,4201:4201,2;3;5;7;11;191,1,6,1,1,1,1,1,1,1853523210,0,2->4201;3->4201;5->4201;7->4201;11->4201;191->4201,4201:441210,4201,4201
unit_prime_square,p=4211,1,17732520,17732521,4211^2,4211:4211,2;3;5;13;421,1,5,1,1,1,1,1,1,691404090,0,2->4211;3->4211;5->4211;13->4211;421->4211,4211:164190,4211,4211
unit_prime_square,p=4217,1,17783088,17783089,4217^2,4217:4217,2;3;17;19;31;37,1,6,1,1,1,1,1,1,9373910262,0,2->4217;3->4217;17->4217;19->4217;31->4217;37->4217,4217:2222886,4217,4217
unit_prime_square,p=4219,1,17799960,17799961,4219^2,4219:4219,2;3;5;19;37;211,1,6,1,1,1,1,1,1,18774507810,0,2->4219;3->4219;5->4219;19->4219;37->4219;211->4219,4219:4449990,4219,4219
unit_prime_square,p=4229,1,17884440,17884441,4229^2,4229:4229,2;3;5;7;47;151,1,6,1,1,1,1,1,1,6302774730,0,2->4229;3->4229;5->4229;7->4229;47->4229;151->4229,4229:1490370,4229,4229
unit_prime_square,p=4231,1,17901360,17901361,4231^2,4231:4231,2;3;5;23;47,1,5,1,1,1,1,1,1,137211330,0,2->4231;3->4231;5->4231;23->4231;47->4231,4231:32430,4231,4231
unit_prime_square,p=4241,1,17986080,17986081,4241^2,4241:4241,2;3;5;7;53;101,1,6,1,1,1,1,1,1,4767435330,0,2->4241;3->4241;5->4241;7->4241;53->4241;101->4241,4241:1124130,4241,4241
unit_prime_square,p=4243,1,18003048,18003049,4243^2,4243:4243,2;3;7;101;1061,1,5,1,1,1,1,1,1,19096733166,0,2->4243;3->4243;7->4243;101->4243;1061->4243,4243:4500762,4243,4243
unit_prime_square,p=4253,1,18088008,18088009,4253^2,4253:4253,2;3;709;1063,1,4,1,1,1,1,1,1,19232074506,0,2->4253;3->4253;709->4253;1063->4253,4253:4522002,4253,4253
unit_prime_square,p=4259,1,18139080,18139081,4259^2,4259:4259,2;3;5;71;2129,1,5,1,1,1,1,1,1,19313585430,0,2->4259;3->4259;5->4259;71->4259;2129->4259,4259:4534770,4259,4259
unit_prime_square,p=4261,1,18156120,18156121,4261^2,4261:4261,2;3;5;71;2131,1,5,1,1,1,1,1,1,19340806830,0,2->4261;3->4261;5->4261;71->4261;2131->4261,4261:4539030,4261,4261
unit_prime_square,p=4271,1,18241440,18241441,4271^2,4271:4271,2;3;5;7;61;89,1,6,1,1,1,1,1,1,4869324390,0,2->4271;3->4271;5->4271;7->4271;61->4271;89->4271,4271:1140090,4271,4271
unit_prime_square,p=4273,1,18258528,18258529,4273^2,4273:4273,2;3;89;2137,1,4,1,1,1,1,1,1,4876168134,0,2->4273;3->4273;89->4273;2137->4273,4273:1141158,4273,4273
unit_prime_square,p=4283,1,18344088,18344089,4283^2,4283:4283,2;3;7;17;2141,1,5,1,1,1,1,1,1,6547310742,0,2->4283;3->4283;7->4283;17->4283;2141->4283,4283:1528674,4283,4283
unit_prime_square,p=4289,1,18395520,18395521,4289^2,4289:4289,2;3;5;11;13;67,1,6,1,1,1,1,1,1,1232787270,0,2->4289;3->4289;5->4289;11->4289;13->4289;67->4289,4289:287430,4289,4289
unit_prime_square,p=4297,1,18464208,18464209,4297^2,4297:4297,2;3;7;179;307,1,5,1,1,1,1,1,1,9917587722,0,2->4297;3->4297;7->4297;179->4297;307->4297,4297:2308026,4297,4297
unit_prime_square,p=4327,1,18722928,18722929,4327^2,4327:4327,2;3;7;103;541,1,5,1,1,1,1,1,1,10126763682,0,2->4327;3->4327;7->4327;103->4327;541->4327,4327:2340366,4327,4327
unit_prime_square,p=4337,1,18809568,18809569,4337^2,4337:4337,2;3;241;271,1,4,1,1,1,1,1,1,1699522842,0,2->4337;3->4337;241->4337;271->4337,4337:391866,4337,4337
unit_prime_square,p=4339,1,18826920,18826921,4339^2,4339:4339,2;3;5;7;31;241,1,6,1,1,1,1,1,1,6807500490,0,2->4339;3->4339;5->4339;7->4339;31->4339;241->4339,4339:1568910,4339,4339
unit_prime_square,p=4349,1,18913800,18913801,4349^2,4349:4349,2;3;5;29;1087,1,5,1,1,1,1,1,1,4112805810,0,2->4349;3->4349;5->4349;29->4349;1087->4349,4349:945690,4349,4349
unit_prime_square,p=4357,1,18983448,18983449,4357^2,4357:4357,2;3;11;2179,1,4,1,1,1,1,1,1,626597598,0,2->4357;3->4357;11->4357;2179->4357,4357:143814,4357,4357
unit_prime_square,p=4363,1,19035768,19035769,4363^2,4363:4363,2;3;727;1091,1,4,1,1,1,1,1,1,20763263946,0,2->4363;3->4363;727->4363;1091->4363,4363:4758942,4363,4363
unit_prime_square,p=4373,1,19123128,19123129,4373^2,4373:4373,2;3;1093,1,3,1,1,1,1,1,1,28678134,0,2->4373;3->4373;1093->4373,4373:6558,4373,4373
unit_prime_square,p=4391,1,19280880,19280881,4391^2,4391:4391,2;3;5;61;439,1,5,1,1,1,1,1,1,3527597670,0,2->4391;3->4391;5->4391;61->4391;439->4391,4391:803370,4391,4391
unit_prime_square,p=4397,1,19333608,19333609,4397^2,4397:4397,2;3;7;157;733,1,5,1,1,1,1,1,1,21252468594,0,2->4397;3->4397;7->4397;157->4397;733->4397,4397:4833402,4397,4397
unit_prime_square,p=4409,1,19439280,19439281,4409^2,4409:4409,2;3;5;7;19;29,1,6,1,1,1,1,1,1,510165390,0,2->4409;3->4409;5->4409;7->4409;19->4409;29->4409,4409:115710,4409,4409
unit_prime_square,p=4421,1,19545240,19545241,4421^2,4421:4421,2;3;5;11;13;17;67,1,7,1,1,1,1,1,1,21602376510,0,2->4421;3->4421;5->4421;11->4421;13->4421;17->4421;67->4421,4421:4886310,4421,4421
unit_prime_square,p=4423,1,19562928,19562929,4423^2,4423:4423,2;3;7;11;67;79,1,6,1,1,1,1,1,1,10815853818,0,2->4423;3->4423;7->4423;11->4423;67->4423;79->4423,4423:2445366,4423,4423
unit_prime_square,p=4441,1,19722480,19722481,4441^2,4441:4441,2;3;5;37;2221,1,5,1,1,1,1,1,1,10948441710,0,2->4441;3->4441;5->4441;37->4441;2221->4441,4441:2465310,4441,4441
unit_prime_square,p=4447,1,19775808,19775809,4447^2,4447:4447,2;3;13;19;139,1,5,1,1,1,1,1,1,916073106,0,2->4447;3->4447;13->4447;19->4447;139->4447,4447:205998,4447,4447
unit_prime_square,p=4451,1,19811400,19811401,4451^2,4451:4451,2;3;5;7;53;89,1,6,1,1,1,1,1,1,4409027070,0,2->4451;3->4451;5->4451;7->4451;53->4451;89->4451,4451:990570,4451,4451
unit_prime_square,p=4457,1,19864848,19864849,4457^2,4457:4457,2;3;557;743,1,4,1,1,1,1,1,1,11067203442,0,2->4457;3->4457;557->4457;743->4457,4457:2483106,4457,4457
unit_prime_square,p=4463,1,19918368,19918369,4463^2,4463:4463,2;3;23;31;97,1,5,1,1,1,1,1,1,1851993258,0,2->4463;3->4463;23->4463;31->4463;97->4463,4463:414966,4463,4463
unit_prime_square,p=4481,1,20079360,20079361,4481^2,4481:4481,2;3;5;7;83,1,5,1,1,1,1,1,1,78103830,0,2->4481;3->4481;5->4481;7->4481;83->4481,4481:17430,4481,4481
unit_prime_square,p=4483,1,20097288,20097289,4483^2,4483:4483,2;3;19;59;83,1,5,1,1,1,1,1,1,2502670614,0,2->4483;3->4483;19->4483;59->4483;83->4483,4483:558258,4483,4483
unit_prime_square,p=4493,1,20187048,20187049,4493^2,4493:4493,2;3;7;107;1123,1,5,1,1,1,1,1,1,22675101666,0,2->4493;3->4493;7->4493;107->4493;1123->4493,4493:5046762,4493,4493
unit_prime_square,p=4507,1,20313048,20313049,4507^2,4507:4507,2;3;7;23;751,1,5,1,1,1,1,1,1,3269675262,0,2->4507;3->4507;7->4507;23->4507;751->4507,4507:725466,4507,4507
unit_prime_square,p=4513,1,20367168,20367169,4513^2,4513:4513,2;3;37;47;61,1,5,1,1,1,1,1,1,2872407162,0,2->4513;3->4513;37->4513;47->4513;61->4513,4513:636474,4513,4513
unit_prime_square,p=4517,1,20403288,20403289,4517^2,4517:4517,2;3;251;1129,1,4,1,1,1,1,1,1,7680137658,0,2->4517;3->4517;251->4517;1129->4517,4517:1700274,4517,4517
unit_prime_square,p=4519,1,20421360,20421361,4519^2,4519:4519,2;3;5;113;251,1,5,1,1,1,1,1,1,3845171910,0,2->4519;3->4519;5->4519;113->4519;251->4519,4519:850890,4519,4519
unit_prime_square,p=4523,1,20457528,20457529,4523^2,4523:4523,2;3;7;13;17;19;29,1,7,1,1,1,1,1,1,23132349786,0,2->4523;3->4523;7->4523;13->4523;17->4523;19->4523;29->4523,4523:5114382,4523,4523
unit_prime_square,p=4547,1,20675208,20675209,4547^2,4547:4547,2;3;379;2273,1,4,1,1,1,1,1,1,23502542694,0,2->4547;3->4547;379->4547;2273->4547,4547:5168802,4547,4547
unit_prime_square,p=4549,1,20693400,20693401,4549^2,4549:4549,2;3;5;7;13;379,1,6,1,1,1,1,1,1,4706713830,0,2->4549;3->4549;5->4549;7->4549;13->4549;379->4549,4549:1034670,4549,4549
unit_prime_square,p=4561,1,20802720,20802721,4561^2,4561:4561,2;3;5;19;2281,1,5,1,1,1,1,1,1,5930075370,0,2->4561;3->4561;5->4561;19->4561;2281->4561,4561:1300170,4561,4561
unit_prime_square,p=4567,1,20857488,20857489,4567^2,4567:4567,2;3;571;761,1,4,1,1,1,1,1,1,11907018462,0,2->4567;3->4567;571->4567;761->4567,4567:2607186,4567,4567
unit_prime_square,p=4583,1,21003888,21003889,4583^2,4583:4583,2;3;29;79;191,1,5,1,1,1,1,1,1,12032602338,0,2->4583;3->4583;29->4583;79->4583;191->4583,4583:2625486,4583,4583
unit_prime_square,p=4591,1,21077280,21077281,4591^2,4591:4591,2;3;5;7;17;41,1,6,1,1,1,1,1,1,671984670,0,2->4591;3->4591;5->4591;7->4591;17->4591;41->4591,4591:146370,4591,4591
unit_prime_square,p=4597,1,21132408,21132409,4597^2,4597:4597,2;3;11;19;383,1,5,1,1,1,1,1,1,2207856354,0,2->4597;3->4597;11->4597;19->4597;383->4597,4597:480282,4597,4597
unit_prime_square,p=4603,1,21187608,21187609,4603^2,4603:4603,2;3;13;59;1151,1,5,1,1,1,1,1,1,24381639906,0,2->4603;3->4603;13->4603;59->4603;1151->4603,4603:5296902,4603,4603
unit_prime_square,p=4621,1,21353640,21353641,4621^2,4621:4621,2;3;5;7;11;2311,1,6,1,1,1,1,1,1,24668792610,0,2->4621;3->4621;5->4621;7->4621;11->4621;2311->4621,4621:5338410,4621,4621
unit_prime_square,p=4637,1,21501768,21501769,4637^2,4637:4637,2;3;19;61;773,1,5,1,1,1,1,1,1,24925924554,0,2->4637;3->4637;19->4637;61->4637;773->4637,4637:5375442,4637,4637
unit_prime_square,p=4639,1,21520320,21520321,4639^2,4639:4639,2;3;5;29;773,1,5,1,1,1,1,1,1,3119773890,0,2->4639;3->4639;5->4639;29->4639;773->4639,4639:672510,4639,4639
unit_prime_square,p=4643,1,21557448,21557449,4643^2,4643:4643,2;3;11;43;211,1,5,1,1,1,1,1,1,2780311974,0,2->4643;3->4643;11->4643;43->4643;211->4643,4643:598818,4643,4643
unit_prime_square,p=4649,1,21613200,21613201,4649^2,4649:4649,2;3;5;7;31;83,1,6,1,1,1,1,1,1,2511994170,0,2->4649;3->4649;5->4649;7->4649;31->4649;83->4649,4649:540330,4649,4649
unit_prime_square,p=4651,1,21631800,21631801,4651^2,4651:4651,2;3;5;31;1163,1,5,1,1,1,1,1,1,5030475090,0,2->4651;3->4651;5->4651;31->4651;1163->4651,4651:1081590,4651,4651
unit_prime_square,p=4657,1,21687648,21687649,4657^2,4657:4657,2;3;17;97;137,1,5,1,1,1,1,1,1,6312461046,0,2->4657;3->4657;17->4657;97->4657;137->4657,4657:1355478,4657,4657
unit_prime_square,p=4663,1,21743568,21743569,4663^2,4663:4663,2;3;7;11;37;53,1,6,1,1,1,1,1,1,4224594066,0,2->4663;3->4663;7->4663;11->4663;37->4663;53->4663,4663:905982,4663,4663
unit_prime_square,p=4673,1,21836928,21836929,4673^2,4673:4673,2;3;19;41;73,1,5,1,1,1,1,1,1,1594436946,0,2->4673;3->4673;19->4673;41->4673;73->4673,4673:341202,4673,4673
unit_prime_square,p=4679,1,21893040,21893041,4679^2,4679:4679,2;3;5;13;2339,1,5,1,1,1,1,1,1,4268230590,0,2->4679;3->4679;5->4679;13->4679;2339->4679,4679:912210,4679,4679
unit_prime_square,p=4691,1,22005480,22005481,4691^2,4691:4691,2;3;5;7;17;23;67,1,7,1,1,1,1,1,1,25806926670,0,2->4691;3->4691;5->4691;7->4691;17->4691;23->4691;67->4691,4691:5501370,4691,4691
unit_prime_square,p=4703,1,22118208,22118209,4703^2,4703:4703,2;3;7;2351,1,4,1,1,1,1,1,1,464383626,0,2->4703;3->4703;7->4703;2351->4703,4703:98742,4703,4703
unit_prime_square,p=4721,1,22287840,22287841,4721^2,4721:4721,2;3;5;59;787,1,5,1,1,1,1,1,1,6576305790,0,2->4721;3->4721;5->4721;59->4721;787->4721,4721:1392990,4721,4721
unit_prime_square,p=4723,1,22306728,22306729,4723^2,4723:4723,2;3;787;1181,1,4,1,1,1,1,1,1,26338669086,0,2->4723;3->4723;787->4723;1181->4723,4723:5576682,4723,4723
unit_prime_square,p=4729,1,22363440,22363441,4729^2,4729:4729,2;3;5;11;43;197,1,6,1,1,1,1,1,1,13219588470,0,2->4729;3->4729;5->4729;11->4729;43->4729;197->4729,4729:2795430,4729,4729
unit_prime_square,p=4733,1,22401288,22401289,4733^2,4733:4733,2;3;7;13;263,1,5,1,1,1,1,1,1,679649334,0,2->4733;3->4733;7->4733;13->4733;263->4733,4733:143598,4733,4733
unit_prime_square,p=4751,1,22572000,22572001,4751^2,4751:4751,2;3;5;11;19,1,5,1,1,1,1,1,1,29788770,0,2->4751;3->4751;5->4751;11->4751;19->4751,4751:6270,4751,4751
unit_prime_square,p=4759,1,22648080,22648081,4759^2,4759:4759,2;3;5;7;13;17;61,1,7,1,1,1,1,1,1,13472776590,0,2->4759;3->4759;5->4759;7->4759;13->4759;17->4759;61->4759,4759:2831010,4759,4759
unit_prime_square,p=4783,1,22877088,22877089,4783^2,4783:4783,2;3;13;23;797,1,5,1,1,1,1,1,1,6838819494,0,2->4783;3->4783;13->4783;23->4783;797->4783,4783:1429818,4783,4783
unit_prime_square,p=4787,1,22915368,22915369,4787^2,4787:4787,2;3;7;19;2393,1,5,1,1,1,1,1,1,9141322218,0,2->4787;3->4787;7->4787;19->4787;2393->4787,4787:1909614,4787,4787
unit_prime_square,p=4789,1,22934520,22934521,4789^2,4789:4789,2;3;5;7;19;479,1,6,1,1,1,1,1,1,9152784690,0,2->4789;3->4789;5->4789;7->4789;19->4789;479->4789,4789:1911210,4789,4789
unit_prime_square,p=4793,1,22972848,22972849,4793^2,4793:4793,2;3;17;47;599,1,5,1,1,1,1,1,1,13763607558,0,2->4793;3->4793;17->4793;47->4793;599->4793,4793:2871606,4793,4793
unit_prime_square,p=4799,1,23030400,23030401,4799^2,4799:4799,2;3;5;2399,1,4,1,1,1,1,1,1,345384030,0,2->4799;3->4799;5->4799;2399->4799,4799:71970,4799,4799
unit_prime_square,p=4801,1,23049600,23049601,4801^2,4801:4801,2;3;5;7,1,4,4801,210,4801,210,1,1,1008210,27,2->4801;3->4801;5->4801;7->4801,4801:210,210,4801
unit_prime_square,p=4813,1,23164968,23164969,4813^2,4813:4813,2;3;29;83;401,1,5,1,1,1,1,1,1,27873247746,0,2->4813;3->4813;29->4813;83->4813;401->4813,4813:5791242,4813,4813
unit_prime_square,p=4817,1,23203488,23203489,4817^2,4817:4817,2;3;7;11;43;73,1,6,1,1,1,1,1,1,6985700106,0,2->4817;3->4817;7->4817;11->4817;43->4817;73->4817,4817:1450218,4817,4817
unit_prime_square,p=4831,1,23338560,23338561,4831^2,4831:4831,2;3;5;7;23;151,1,6,1,1,1,1,1,1,3523393230,0,2->4831;3->4831;5->4831;7->4831;23->4831;151->4831,4831:729330,4831,4831
unit_prime_square,p=4861,1,23629320,23629321,4861^2,4861:4861,2;3;5;11;13;17,1,6,1,1,1,1,1,1,354512730,0,2->4861;3->4861;5->4861;11->4861;13->4861;17->4861,4861:72930,4861,4861
unit_prime_square,p=4871,1,23726640,23726641,4871^2,4871:4871,2;3;5;7;29;487,1,6,1,1,1,1,1,1,14446557930,0,2->4871;3->4871;5->4871;7->4871;29->4871;487->4871,4871:2965830,4871,4871
unit_prime_square,p=4877,1,23785128,23785129,4877^2,4877:4877,2;3;23;53;271,1,5,1,1,1,1,1,1,9666672438,0,2->4877;3->4877;23->4877;53->4877;271->4877,4877:1982094,4877,4877
unit_prime_square,p=4889,1,23902320,23902321,4889^2,4889:4889,2;3;5;13;47;163,1,6,1,1,1,1,1,1,14607305310,0,2->4889;3->4889;5->4889;13->4889;47->4889;163->4889,4889:2987790,4889,4889
unit_prime_square,p=4903,1,24039408,24039409,4903^2,4903:4903,2;3;19;43;613,1,5,1,1,1,1,1,1,14733152178,0,2->4903;3->4903;19->4903;43->4903;613->4903,4903:3004926,4903,4903
unit_prime_square,p=4909,1,24098280,24098281,4909^2,4909:4909,2;3;5;409;491,1,5,1,1,1,1,1,1,29574614130,0,2->4909;3->4909;5->4909;409->4909;491->4909,4909:6024570,4909,4909
unit_prime_square,p=4919,1,24196560,24196561,4919^2,4919:4919,2;3;5;41;2459,1,5,1,1,1,1,1,1,14877859830,0,2->4919;3->4919;5->4919;41->4919;2459->4919,4919:3024570,4919,4919
unit_prime_square,p=4931,1,24314760,24314761,4931^2,4931:4931,2;3;5;17;29;137,1,6,1,1,1,1,1,1,9991340130,0,2->4931;3->4931;5->4931;17->4931;29->4931;137->4931,4931:2026230,4931,4931
unit_prime_square,p=4933,1,24334488,24334489,4933^2,4933:4933,2;3;137;2467,1,4,1,1,1,1,1,1,10003502442,0,2->4933;3->4933;137->4933;2467->4933,4933:2027874,4933,4933
unit_prime_square,p=4937,1,24373968,24373969,4937^2,4937:4937,2;3;617;823,1,4,1,1,1,1,1,1,15041785002,0,2->4937;3->4937;617->4937;823->4937,4937:3046746,4937,4937
unit_prime_square,p=4943,1,24433248,24433249,4943^2,4943:4943,2;3;7;103;353,1,5,1,1,1,1,1,1,7548346554,0,2->4943;3->4943;7->4943;103->4943;353->4943,4943:1527078,4943,4943
unit_prime_square,p=4951,1,24512400,24512401,4951^2,4951:4951,2;3;5;11;619,1,5,1,1,1,1,1,1,1011340770,0,2->4951;3->4951;5->4951;11->4951;619->4951,4951:204270,4951,4951
unit_prime_square,p=4957,1,24571848,24571849,4957^2,4957:4957,2;3;7;37;59;67,1,6,1,1,1,1,1,1,30450662634,0,2->4957;3->4957;7->4957;37->4957;59->4957;67->4957,4957:6142962,4957,4957
unit_prime_square,p=4967,1,24671088,24671089,4967^2,4967:4967,2;3;13;23;191,1,5,1,1,1,1,1,1,1701962418,0,2->4967;3->4967;13->4967;23->4967;191->4967,4967:342654,4967,4967
unit_prime_square,p=4969,1,24690960,24690961,4969^2,4969:4969,2;3;5;7;23;71,1,6,1,1,1,1,1,1,1704019170,0,2->4969;3->4969;5->4969;7->4969;23->4969;71->4969,4969:342930,4969,4969
unit_prime_square,p=4973,1,24730728,24730729,4973^2,4973:4973,2;3;11;113;829,1,5,1,1,1,1,1,1,30746477586,0,2->4973;3->4973;11->4973;113->4973;829->4973,4973:6182682,4973,4973
unit_prime_square,p=4987,1,24870168,24870169,4987^2,4987:4987,2;3;29;43;277,1,5,1,1,1,1,1,1,10335627318,0,2->4987;3->4987;29->4987;43->4987;277->4987,4987:2072514,4987,4987
unit_prime_square,p=4993,1,24930048,24930049,4993^2,4993:4993,2;3;11;13;227,1,5,1,1,1,1,1,1,972466638,0,2->4993;3->4993;11->4993;13->4993;227->4993,4993:194766,4993,4993
unit_prime_square,p=4999,1,24990000,24990001,4999^2,4999:4999,2;3;5;7;17,1,5,4999,3570,4999,3570,1,1,17846430,2,2->4999;3->4999;5->4999;7->4999;17->4999,4999:3570,3570,4999
prime_hypotenuse_pythagorean_square,m=2;n=1;p=5,9,16,25,5^2,5:5,2;3,1,2,1,1,1,1,1,1,30,0,2->5;3->5,5:6,5,5
prime_hypotenuse_pythagorean_square,m=3;n=2;p=13,25,144,169,13^2,13:13,2;3;5,1,3,1,1,1,1,1,1,390,0,2->13;3->13;5->13,13:30,13,13
prime_hypotenuse_pythagorean_square,m=4;n=1;p=17,64,225,289,17^2,17:17,2;3;5,1,3,1,1,1,1,1,1,510,0,2->17;3->17;5->17,17:30,17,17
prime_hypotenuse_pythagorean_square,m=5;n=2;p=29,400,441,841,29^2,29:29,2;3;5;7,1,4,1,1,1,1,1,1,6090,0,2->29;3->29;5->29;7->29,29:210,29,29
prime_hypotenuse_pythagorean_square,m=5;n=4;p=41,81,1600,1681,41^2,41:41,2;3;5,1,3,41,30,41,30,1,1,1230,5,2->41;3->41;5->41,41:30,30,41
prime_hypotenuse_pythagorean_square,m=6;n=1;p=37,144,1225,1369,37^2,37:37,2;3;5;7,1,4,1,1,1,1,1,1,7770,0,2->37;3->37;5->37;7->37,37:210,37,37
prime_hypotenuse_pythagorean_square,m=6;n=5;p=61,121,3600,3721,61^2,61:61,2;3;5;11,1,4,1,1,1,1,1,1,20130,0,2->61;3->61;5->61;11->61,61:330,61,61
prime_hypotenuse_pythagorean_square,m=7;n=2;p=53,784,2025,2809,53^2,53:53,2;3;5;7,1,4,1,1,1,1,1,1,11130,0,2->53;3->53;5->53;7->53,53:210,53,53
prime_hypotenuse_pythagorean_square,m=8;n=3;p=73,2304,3025,5329,73^2,73:73,2;3;5;11,1,4,1,1,1,1,1,1,24090,0,2->73;3->73;5->73;11->73,73:330,73,73
prime_hypotenuse_pythagorean_square,m=8;n=5;p=89,1521,6400,7921,89^2,89:89,2;3;5;13,1,4,1,1,1,1,1,1,34710,0,2->89;3->89;5->89;13->89,89:390,89,89
prime_hypotenuse_pythagorean_square,m=8;n=7;p=113,225,12544,12769,113^2,113:113,2;3;5;7,1,4,1,1,1,1,1,1,23730,0,2->113;3->113;5->113;7->113,113:210,113,113
prime_hypotenuse_pythagorean_square,m=9;n=4;p=97,4225,5184,9409,97^2,97:97,2;3;5;13,1,4,1,1,1,1,1,1,37830,0,2->97;3->97;5->97;13->97,97:390,97,97
prime_hypotenuse_pythagorean_square,m=10;n=1;p=101,400,9801,10201,101^2,101:101,2;3;5;11,1,4,1,1,1,1,1,1,33330,0,2->101;3->101;5->101;11->101,101:330,101,101
prime_hypotenuse_pythagorean_square,m=10;n=3;p=109,3600,8281,11881,109^2,109:109,2;3;5;7;13,1,5,1,1,1,1,1,1,297570,0,2->109;3->109;5->109;7->109;13->109,109:2730,109,109
prime_hypotenuse_pythagorean_square,m=10;n=7;p=149,2601,19600,22201,149^2,149:149,2;3;5;7;17,1,5,1,1,1,1,1,1,531930,0,2->149;3->149;5->149;7->149;17->149,149:3570,149,149
prime_hypotenuse_pythagorean_square,m=10;n=9;p=181,361,32400,32761,181^2,181:181,2;3;5;19,1,4,1,1,1,1,1,1,103170,0,2->181;3->181;5->181;19->181,181:570,181,181
prime_hypotenuse_pythagorean_square,m=11;n=4;p=137,7744,11025,18769,137^2,137:137,2;3;5;7;11,1,5,1,1,1,1,1,1,316470,0,2->137;3->137;5->137;7->137;11->137,137:2310,137,137
prime_hypotenuse_pythagorean_square,m=11;n=6;p=157,7225,17424,24649,157^2,157:157,2;3;5;11;17,1,5,1,1,1,1,1,1,880770,0,2->157;3->157;5->157;11->157;17->157,157:5610,157,157
prime_hypotenuse_pythagorean_square,m=12;n=7;p=193,9025,28224,37249,193^2,193:193,2;3;5;7;19,1,5,1,1,1,1,1,1,770070,0,2->193;3->193;5->193;7->193;19->193,193:3990,193,193
prime_hypotenuse_pythagorean_square,m=13;n=2;p=173,2704,27225,29929,173^2,173:173,2;3;5;11;13,1,5,1,1,1,1,1,1,742170,0,2->173;3->173;5->173;11->173;13->173,173:4290,173,173
